text1,text2
故人风雨原为梦,客地云烟亦是缘
未必回头非好马,何妨率性做真人
孔子儒家尊泰斗,白石墨客敬宗师
钟声穿雨声声湿,麦浪卷风浪浪香
圆月照方窗--有规有矩,洪流绕红壁--一动一静
诚知欢乐堪眷恋,但委心形任去留
世无遗草真能隐,山有名花自不孤
三千人报国聚财，财盈汉水,十二载建功夺誉，誉满岘山
且喜两家总平善,坐看百物自炎凉
闻说酒是他乡烈,未必秋来彻底寒
雁不读书空码字,人无雅兴咋吟诗
芦荡沙滩，卿云缥缈,荷花水榭，翠柳婆娑
田边排立，白鹭似谙耕事苦,水下齐鸣，青蛙亦怨暑天忙
一脉微言时下错,九州霹雳夜间惊
惜春怎忍花飞去,恨水不能冰化来
寒夜灯残空有句,清秋雁过又无期
两行玉竹临风，迎宾亮节,一径琼花斗艳，夹道含羞
如丝如缕，泣尽相思雨,似鼓似锣，敲开喜庆钟
迎春翠柳闹春意,致富红花报富音
玩笑，草先生莫怪,调情，花大姐当真
功德标文武,圣明驭英雄
金毡欲踏秋心动,玉雪初飞雁信来
石笔记丰功，一派祥和开盛景,山歌讴善政，八方吉庆乐寰区
百丈金潭照云日,九秋高驾拂星辰
巧偕花容添月色,欣为秋鹊架银桥
樵夫下野山林静,老子出关功德圆
祝祖国繁荣昌盛,愿子孙幸福无穷
锦城月饼吾家美,玉宇婵娟此夜同
崖无瀑布水难秀,山有烟云景自幽
卓越两旬欣禹步,达成五业赋诗章
暗入芳园里,来从上苑中
路过擂台学造句,曾经天府落花生
居有屋,出无车
春诗已入桃花味,乳燕初识杨柳风
它山之石可攻玉,此地无银不用锄
听涧底泉声呼天地，是歌是哭,看阶前月色问英雄，还死还生
微子史长传，仁在殷商德在宋,祠堂春永驻，花常鲜艳树常青
列传古碑言未尽,云山江水我来游
凤鸣春日暖,龙起海云高
窃据高观根脚浅,自然小意骨头弯
犬无点墨狂称大,水小八分便出沙
鸟鸣碧水邀春月,牛过青山觅草源
本固根深，济阳崇望族,枝荣叶茂，江左羡名家
幸有春光筵贵客,喜同淑女赴新婚
福星临吉地,瑞日照重门
开发喜来开发地,吉祥巧遇吉祥门
饮水临人易,烧山觅士难
万壑松里和神韵,一溪风月印天光
长于字里证心性,莫向人前问利名
一席湖山邀我醉,半弯水月伴君游
一泉梦幻留云醉,千古琵琶引月弹
一篱秋老蛾眉豆,三径晴供鹰爪兰
羲之笔,关羽髯
天阙开图腾九宇,东风入律耀华章
杯中依酒能收月,雪里凭香易得梅
笔走荒原心已醉,情随朗月意犹真
日试万言无宿稿,风行四海尽新闻
碧空十万里,瀚海五千秋
怀远,淮南
罪行铁证如山，否认事实洵不义,屠戮深仇似海，暂停交往理应该
三千花事皆如幻,一寸春心渐近禅
家事国事世事，事事实事求是,党心军心民心，心心诚心创新
见智方知傻,闻琴可懂音
几分春懒莺啼破,一缕柳柔燕舞来
违天丧德，贪墨必严刑重典,正本清源，诚信为妙药灵丹
云气沾衣冷,松风入袖凉
有怀出手多词味,无意躬身带羽衣
三门画稿添新笔,九曲春潮涌福云
时光流转山成海,月影轮回玉作尘
雪藏不减梅香艳,林荫难遮兰雅观
回书怯问花开未,搁笔不知妹嫁乎
三境通禅寂,一言知道心
小人无剑识多叹,板凳有缘坐下说
三省相交春一色,万家同庆喜千重
藕心不解莲心苦,汉子难过娘子关
懿行以佳话传，辅佐老泉兴轼辙,耆龄遂偕隐愿，同符德耀抗元崔
欣然发佳色,从此展雄图
阵阵欢呼，圣火燃情暖深圳,孜孜苦练，健儿励志展雄姿
绣幄,朱帘
山水还鄣邑,图书入汉朝
春潮荡绿天山岭,阳泰开红玛纳斯
爱到浓时酒方醉,情愈淡处梦难圆
无需多仔细,只要大麻光
冰天雪地梅花笑,暖日春风柳树欢
楹苑繁荣，曾欲想倾情泼墨歌旗手,书坛锦绣，怎料到洒泪提毫作挽联
小叩春扉梅一剪,新临夏腑荷满塘
爆竹万千声，人间换岁,梅花四五点，天下皆春
浪里激花千百度,醉后吐秽数十回
大笔如椽舒富景,豪情似海展雄风
书画交心，满座高朋斟寿酒,诗联结谊，一厢挚友祝遐龄
扯件云衫遮赤日,炼堆彩石补苍天
人生一卷读其厚,尘世百年知所难
白练界青山，螭龙探海,花胎催柳眼，湿岸生春
志向远高常律己,胸怀宽广且容人
完美风仪，林中狩猎陈弓箭,全优射击，馆内设施展楷模
百年事业勇担负,三十而立正青春
忆当年，群雄聚首水泊梁山,看如今，二十英杰再现江湖
盈窗碧绿妆诗韵,满壁丹青溢墨香
深情兑酒和愁饮,无悔经年把梦追
唯见蜂狂，苦海有谁怜弱女,但知花败，东君无个哭夭桃
芝篆薰晨鼎,莲檠检夜书
把笔蘸春波，且听书声吟凤水,扬帆游学海，还将壮志许青云
竹杖拓开新景色,诗囊装满绿文章
皓齿,朱唇
前传后教,古往今来
夜静风轻，梨花院落溶溶月,春浓蛙唱，荷叶回廊款款情
蓝山玉,紫水晶
气贯长虹，问鼎云天兴广厦,情牵碧水，弄潮商海荡飞舟
笔通灵气能惊世,我在谁心不染尘
扬眉颂宠锡,稽首出宫廷
未在人前说醉醒,善于纸上画方圆
兴学必尊师，桃娇李艳师功卓著,求知期用世，国治家齐世界清平
三时雨顺千家富,十载窗寒一己新
众飞紫燕,独坐黄昏
林梁团绕筝音古,樱瓣层翻艺术新
禅云飘来富贵运,宝殿送给万人安
上善诚能启智,青梅自在童年
心悬日月，眷念台胞期一统,情系山河，彻思骨肉盼团圆
举目云山咸在望,回头桑竹自成春
史辞祖左马,孝道师武周
佛口蛇心常惑众,猪眉狗眼怎知仁
闻酒心先醉,望春柳早青
忠良立业家声远,奋发兴宗德泽长
一寺凌云，但参法理昭明月,九峰拱璧，每悟玄机谒上天
大节亦同完，猛将重哀埋蜀碧,奇才难再得，故人早为话髯参
两节相逢，天上尘间同美满,千人共茗，花前月下各馨香
赏月无眠心若醉,思乡有泪梦成空
楚才于此兴，曾登岳麓思屈子,志士当塬立，敢露风骚笑天骄
省己修身，多纳良言行善事,读书阅世，远离佞者近贤人
画卷千秋，举目田园看水墨,韵书一部，放声煤海读诗篇
已悟化城非乐界,何须蓬岛访真仙
大寺洪钟流梵韵,仙风法雨润心田
假球黑哨哨真黑,出句佳联联最佳
今日成心翻老本,中年无计树雄姿
深埋隐痛十年久,尽入相思一世间
关山孤月冷,平野一秋凉
奥运三连亚，史无前例,国旗一再升，当有后学
清水马蹄蹬紫鹤,夕阳牛背卧归鸦
数间茅屋闲临水,一壶好酒醉消春
汉邦故郡，思心似箭超千载,街市新都，古月如弦彻万方
指点江山，港城真乃三宜地,旅游胜境，宝岛堪为一洞天
千门万户，方在鼠年说盛事,四海五湖，看将吴中立神州
心流九曲千重浪,志守四维万仞山
闲庭信步游溪畔,柳簇行车陷泥沼
读书能去稚气,学识可知世界
豆油灯下分油豆,蔬果园中采果蔬
师孟，时时养其浩气,撷英，处处耕许雨云
健犬,彪猫
为国家，亮节高风扬正气,兴检业，忠肝义胆秉丹心
饲兕斯人知兽性,识途老马有心机
形同陌路无知己,眼若昏花不认人
清廉顺民民乃顺,科技兴国国方兴
百姓过年，一年更比一年好,九州跃马，万马竞争万马前
旱灾接水灾，灾害面前无惧色,关爱倾真爱，爱心海里有温馨
浣花素手闲拨月,煮雪红炉偶借风
燕剪喜裁新碧柳,羊毫乐写大红联
治学如斯，细嚼慢吞滋味别,做人若此，粗茶淡饭菜根香
官家非是桃花坞,泉水能赢伯虎诗
梨花摆月春风喘,柳叶舒眉心语吟
紫金矿中矿金紫,青石山上山石青
疑团打散无知结,金蛋砸开有彩花
百会征联文集雅,十方脱俗佛身香
雪后始知梅体态,春初方解柳眼波
与禹帝齐名，坎功常使鲸波息,并娲皇作圣，坤德能超凤阁高
大地春回花似锦,翠屏貌变景如诗
好心办坏事,秋雨动春情
云埋虎寺山藏色,风动瑶花月满坛
御史八科膺举子,华阳四世践和谐
圣人心日月,仁者寿山河
湖泊江河上海,金银铜铁无锡
会场同干贺岁酒，幸会会员集幸会,联坛盛赞芦台春，巧联联友对巧联
曾携手断桥苏堤漫步,幸投身联网韵角识兄
益友芳邻，幽草难忘天意阁,西湖雁荡，诗魂长伴浙江潮
为人一世路需正,掌印百年心莫歪
半榻芸缃权伴梦,一窗烟篆足安魂
荷叶见风，连连叩首,桃花沐雨，阵阵寒心
河山迎春绿,桃李映日红
退思园里神仙梦,未了青时齐鲁荣
南极辉腾，彤云瑞霭,西池宴会，绛雪香芬
乙角挂吉祥，和风次第春填满,未来铺锦绣，花信轮回燕引随
读云识化境,播雨正当时
伴你一生，相亲相爱沧桑过,随他百世，同道同心风雨行
三讲声中扬正气,五星旗下播清风
寒夜客来，酒煮乡音频叙旧,红炉菜热，情温游子共抒怀
青林霞抹三分彩,碧野湖铺一片蓝
石麟拜天赐,香象度河来
重衾幽梦他年断,清宴金樽一夕同
北去青城问道,西来古寺听经
送行唯有月,漂泊恰如云
解体成丝，惟愿人间编锦绣,通心作笛，更期世上奏和谐
寻碑野寺云生履,看风江楼酒满山
福蕴茶庄，百载舒张春作赋,梦圆马岁，一元复始燕描图
一路溪声携翠远,沿堤花蕊染霞深
悲情一曲广陵散,大志千言正气歌
三十载，耕耘扬国粹,几代人，吟咏著华章
变更就业新观念,登上兴邦大舞台
水秀山明餐白石,人和事顺醉金樽
长虹气贯,春雨缪绸
不结子花休要种,动人情处未曾描
舀瓢月色充诗袋,打点江山显帝威
春心似酒花前醉,归意如月山外园
伶牙利齿,珠光宝气
孤峰似剑指天问,溪水知音任我行
泰运方开歌岁首,和风初拂庆春魁
凤翥龙骧，此地犹存阎氏宅,山辉川媚，何人更忆战时秋
落叶无声秋哽咽,愁云有泪月悲歌
人有善心，福将至矣,财无恒主，勤可得之
天开画卷水临摹,地展戏台云漫舞
信口开河联绝句,虚怀若谷有高风
写到春深诗见骨,歌逢月满酒牵肠
捧书移日影,试墨蘸花香
鹿群花底友,师子兽中王
闲愁无奈凭栏寄,苦恋有间委帛诠
斑竹生来老相,孝庄从未安心
诳语伴真言甩卖,紧箍由佛祖私传
一支箭,两面针
长号中号，莽声莽气,大杯小杯，多品多尝
精通事理方成事,不近人情易损人
界首,疆独
云蒸巴蜀藏春色,风过泸州带酒香
私藏老酒偷偷乐,公费名烟美美抽
樽俎折冲，香港珠还凭大智,潮流顺应，神州璧补发先声
施惠三农，政惠千家万户,征联一纪，谊联四海五洲
凡人皆过客,世道若浮萍
一管苍凉吹月落,千家笑语逗芳飞
隔窗春养眼,分柳月窥人
提笔皆愁字,对联自雅人
斜阳余晖烟一缕,惨月朦胧情万年
修我长城，孟姜今日应无怨,览兹胜景，游客至此皆有情
闲坐无聊独寥落，伤心谁晓,忙时对话自得意，高兴你知
对对联常联对对,书书法也法书书
紫气清风盈赤县,红情绿意醉白城
生儿逢胃病,泼妇失心疯
菊香果稔仙般境,月满天凉好个秋
精卫衔微木，欲填深海,女娲炼彩石，要补苍天
红滴砚池花泻露,绿藏书榻树围云
春风每自京华起,好梦常同世界圆
精品园中荟中外,泰山顶上观上下
北极星伴西江月,南亩酒香东岭云
水榭琴闲香逐月,竹林风冷郁生烟
四野春光莺讨价,千枝柳色燕梳妆
亥来四季美,猪献满身肥
大略正筹谋，菜园动静何曾小,雄师齐奋发，捷报纷繁不厌多
悦来茶馆传佳话,蓟上酒楼闻噪喧
朱赤墨黑，孟母择邻苦,冰寒雪冷，王祥卧鲤难
无树非台何惹尘？慧根悟道,明心见性秘传法，能者得之
倒影,回光
溪云一枕玲珑梦,岭画千屏馥郁诗
四体不勤，廉耻丢光似猪狗,五毒俱占，天良丧尽赛蛇蝎
医必精诚于一得,佛能解脱曰三乘
千古楼台千古月,四时花木四时天
花梦风摇醒,凄心雨打湿
诗成一笑拂衣去,酒醉几回抱月眠
咏抗战史诗，金戈铁马山河壮,描共和图画，曼舞轻歌社稷红
人行道，道行人，人人行道,日上天，天上日，日日上天
恍然大悟全知了,一塌糊涂不明白
半盏相思，擎杯对月几分醉,一怀浪漫，戏柳追风三夏幽
山地大吉,建造万年
雪落千山静,雨至万田青
逍遥自有白云伴,郁闷当无墨水来
崇艺省身德自高，已遣长思范概,荐才说项书犹在，何堪顿失音容
满池笑语传千户,一首民歌颂万家
先登彼岸出三界,常转法轮度众生
不与青山争绿意,闲同碧水共清辉
初春雪化千溪水,三月花开一路香
荣木森疏庭上植,弼星辅武掌中排
厚重捲帘，推出金骏春天卷,人文挥笔，赓写红茶生态篇
枝头又驻冷香句,笔下重生冰雪词
白帆不负一江水,黄稻能铺两岸云
春鸟唱,晚蝉嘈
怀瑾握瑜文焕彩,锦心绣口笔生花
长足进步，前途无量,俯首耕耘，大地有收
万民齐唱和谐主旋律,九域同歌辉煌新中华
流韵松泉邀冷月,飞吟虎瀑请寒星
日丽高天，心花与礼花同绽放,春盈大地，福气伴和气共临门
两违清查，民心大快,全面整治，社会长宁
沾染白花花毒品,变成黑漆漆人生
美酒,精糈
览胜斑斓迷画阁,观光旖旎醉书斋
书体迁流通汉隶,诗怀清畅发吴歌
吾言语，语吾心，悟吾味，知足,木子李，李木水，沐木杨，林材
燕剪春图杨柳翠,蝉吟秋赋菊盏黄
买椟还珠当赞誉,刻舟求剑亦聪明
芭蕉弄,葫芦兜
继岐黄医术，防风透骨祛疼痛,选今古仙方，固本培元养太和
茶生岩壁无双品,味韵天机第一杯
北漏除疡经乳下,南星镇痉络痰循
上一层楼，领略湖光山色,对三竺寺，惊心暮鼓晨钟
一德赞襄，帝庇元臣同寿考,四时调燮，天生上相在春前
一支瘦笔凝香远,半阙残词诉梦幽
江如奔马千军下,岁不瞒人一发知
悖理悖伦，违法缺德，寡廉鲜耻,不干不净，伤情害义，厝火积薪
春日载阳古镇绿,嫦娥探月国旗红
桃李杏梅梁栋柱,你他仙佛优佳伟
文字岂劳诸子重,贤哲难教俗士知
傲骨寒梅情似蜜,清心茉莉蕊含香
福海华藏，千年绀宇,严威整肃，重现莲台
年丰人寿民安乐,海晏河清国太平
石号将军，山含剑气驱邪去,崖名飞水，地拥奇观引客来
玉弦弹处真珠落,秋月圆时弟子来
清茶一盏相思引,薄片三杯浪漫歌
常供史籍五经典,储有精华二酉书
道是天涯行乐处,应为情感会心时
无情岁月西厢记,有日美人东效颦
静夜静思人间事，是非事不少,空穹空野鸟伴枝，老嫩枝参差
聊慰深宵聆古卷,为怜冷月吟秋花
鹿野舟沉王业兆,鸿门斗醉霸图空
年丰人寿家家乐,莺歌燕舞处处春
近圃青千叠,夕阳红半楼
喜剧同谈谈话剧,诚心作对对联心
绝顶接云气,弘扬抗日情
鼎革八旬歌伟绩,陆台两岸盼重圆
千山不碍笙歌月,十里惟闻松桂风
剑光春涌千峰雪,蜃气晴蒸万里涛
彩神舞来花欲笑,玉箫吹去月当空
飒飒秋声时入酒,纤纤云影不沾尘
古文集典故,广土建康庄
武道传奇，除恶助唐匡净土,佛僧历险，顶香护法入高峰
微风拂绿柳尖嫩,细雨润春桃蕊香
胡须一把剪还乱,文字两行难对齐
因论佛地求心地,未必人情知物情
山水逍遥唯寄梦,烟云飘渺不留名
那夜别时花似雪,此情老去月如霜
怪石尽含千古秀,异花长占四时天
翻开记忆从头读,孤独求败令狐冲
官廉气正，人勤物阜，盛世如愿,海晏河清，国泰民安，中华福满
干青云而直上,障百川以东之
桃花源里新春闹,遗产地中佳对红
庆天万里，风涛开丽岛,安屋八闽，斋戒报婆心
网友见名难见面,联朋出句不出声
枝头画眉浅暮语,塘间青蛙练晨声
燕剪裁霞，帖红国梦,羊毫蘸日，写暖民心
笔撼昆仑，风雷涌动,剑挥河汉，日月惊慌
醉里不知留恋处,梦中秋扣相思门
故事依然，曾经岁月犹花灿,征途尚在，以往青春似火燃
